C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_255.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_255.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_255.jpg,0,0.1311853,0,17.27886
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_327.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_327.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_327.jpg,0,0.3532465,0,17.41545
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_404.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_404.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_404.jpg,0,0.5884504,0,17.77695
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_484.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_484.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_484.jpg,0,0.8275903,0,18.36409
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_561.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_561.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_561.jpg,0,1,0,19.14158
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_637.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_637.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_637.jpg,0,1,0,19.94642
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_711.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_711.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_711.jpg,0,1,0,20.53266
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_798.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_798.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_798.jpg,-0.1,1,0,21.54453
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_890.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_890.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_890.jpg,-0.3,1,0,22.29438
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_16_973.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_16_973.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_16_973.jpg,-0.5000001,1,0,22.97141
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_053.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_053.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_053.jpg,0,1,0,23.82016
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_137.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_137.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_137.jpg,0,1,0,24.57844
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_224.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_224.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_224.jpg,0,1,0,25.34387
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_312.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_312.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_312.jpg,0,1,0,26.10551
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_396.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_396.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_396.jpg,0,1,0,27.04877
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_495.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_495.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_495.jpg,0,1,0,27.9836
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_609.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_609.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_609.jpg,0,1,0,28.90915
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_722.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_722.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_722.jpg,-0.3,1,0,29.95913
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_824.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_824.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_824.jpg,0,1,0,30.1867
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_919.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_919.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_919.jpg,0,1,0,30.19009
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_17_998.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_17_998.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_17_998.jpg,0,1,0,30.19082
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_079.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_079.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_079.jpg,0,1,0,30.19101
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_156.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_156.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_156.jpg,0,1,0,30.1911
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_231.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_231.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_231.jpg,0,1,0,30.1911
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_303.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_303.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_303.jpg,0,1,0,30.19114
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_379.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_379.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_379.jpg,0,1,0,30.18951
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_455.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_455.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_455.jpg,0,1,0,30.19053
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_552.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_552.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_552.jpg,0,1,0,30.19144
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_655.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_655.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_655.jpg,0,1,0,30.19016
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_756.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_756.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_756.jpg,-0.25,1,0,30.17597
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_844.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_844.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_844.jpg,-0.45,1,0,30.15339
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_18_929.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_18_929.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_18_929.jpg,0,1,0,30.18814
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_010.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_010.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_010.jpg,0,1,0,30.19015
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_100.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_100.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_100.jpg,0,1,0,30.18938
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_196.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_196.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_196.jpg,0,1,0,30.19062
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_288.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_288.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_288.jpg,0,1,0,30.19076
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_372.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_372.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_372.jpg,0,1,0,30.19072
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_450.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_450.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_450.jpg,0,1,0,30.19079
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_525.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_525.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_525.jpg,0,1,0,30.19077
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_605.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_605.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_605.jpg,0,1,0,30.19061
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_688.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_688.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_688.jpg,0,1,0,30.19052
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_769.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_769.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_769.jpg,0,1,0,30.19057
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_843.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_843.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_843.jpg,0,1,0,30.19023
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_19_921.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_19_921.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_19_921.jpg,0,1,0,30.19044
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_004.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_004.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_004.jpg,0,1,0,30.19052
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_085.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_085.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_085.jpg,0,1,0,30.1905
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_168.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_168.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_168.jpg,0,1,0,30.19047
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_256.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_256.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_256.jpg,0,1,0,30.19048
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_342.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_342.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_342.jpg,0,1,0,30.19046
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_428.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_428.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_428.jpg,0,1,0,30.19023
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_513.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_513.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_513.jpg,-0.2,1,0,30.18009
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_600.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_600.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_600.jpg,0,1,0,30.19
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_688.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_688.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_688.jpg,0,1,0,30.18971
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_778.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_778.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_778.jpg,0,1,0,30.19018
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_866.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_866.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_866.jpg,0,1,0,30.19031
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_20_940.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_20_940.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_20_940.jpg,0,1,0,30.19031
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_014.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_014.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_014.jpg,0,1,0,30.19031
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_092.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_092.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_092.jpg,0,1,0,30.19027
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_184.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_184.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_184.jpg,0,1,0,30.19029
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_257.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_257.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_257.jpg,0,1,0,30.1903
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_333.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_333.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_333.jpg,0,1,0,30.19031
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_413.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_413.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_413.jpg,0,1,0,30.19027
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_492.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_492.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_492.jpg,0,1,0,30.19033
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_569.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_569.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_569.jpg,0,1,0,30.19028
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_646.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_646.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_646.jpg,-0.2,1,0,30.17975
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_726.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_726.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_726.jpg,-0.4,1,0,30.15748
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_810.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_810.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_810.jpg,-0.6000001,1,0,30.13314
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_894.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_894.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_894.jpg,0,1,0,30.18687
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_21_975.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_21_975.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_21_975.jpg,0,1,0,30.18965
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_054.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_054.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_054.jpg,0,1,0,30.19032
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_133.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_133.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_133.jpg,0,1,0,30.19029
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_215.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_215.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_215.jpg,0,1,0,30.19031
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_294.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_294.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_294.jpg,0,1,0,30.1895
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_373.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_373.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_373.jpg,0,1,0,30.18991
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_449.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_449.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_449.jpg,0,1,0,30.19018
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_529.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_529.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_529.jpg,0,1,0,30.18935
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_611.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_611.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_611.jpg,0,1,0,30.18975
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_698.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_698.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_698.jpg,0,1,0,30.18986
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_782.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_782.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_782.jpg,0,1,0,30.18982
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_864.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_864.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_864.jpg,0,1,0,30.18981
C:\Users\Soumitra\Desktop\machine learning\IMG\center_2019_07_01_21_57_22_950.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\left_2019_07_01_21_57_22_950.jpg,C:\Users\Soumitra\Desktop\machine learning\IMG\right_2019_07_01_21_57_22_950.jpg,0,1,0,30.19017
